V1,V2,V3,V4,V5,id
NDF,US,other,FR,IT,6xvnnudrib
NDF,US,other,FR,IT,slyv0gtx1r
NDF,US,other,FR,IT,dkiwsrxds0
NDF,US,other,FR,IT,9puwhm5ymy
NDF,US,other,FR,IT,l88iy1jpe3
NDF,US,other,FR,IT,ln062ggbid
NDF,US,other,FR,IT,g7rh803l2n
NDF,US,other,FR,IT,wveubtocb1
NDF,US,other,FR,IT,3bof9fegje
NDF,US,other,FR,IT,e8ofgzovwj
NDF,US,other,FR,IT,i20llhbapm
NDF,US,other,FR,IT,ocz1nv047y
NDF,US,other,FR,IT,9mhnbkxuvl
NDF,US,other,FR,IT,5oeblu3203
NDF,US,other,FR,IT,23u9ij51gw
NDF,US,other,FR,IT,jm26drg2vp
NDF,US,other,FR,IT,chykqljb4b
NDF,US,other,FR,IT,of17gzqng1
NDF,US,other,FR,IT,odl1k02d17
NDF,US,other,FR,IT,z7r8opjyfl
NDF,US,other,FR,IT,40gr1njyrf
NDF,US,other,FR,IT,uy1t8ttp15
NDF,US,other,FR,IT,b7r0fnkxl0
NDF,US,other,FR,IT,83e2zos8if
NDF,US,other,FR,IT,v0dts6x5kq
NDF,US,other,FR,IT,wrhjdtr612
NDF,US,other,FR,IT,d22rmyajbi
NDF,US,other,FR,IT,jsafx4xb9p
NDF,US,other,FR,IT,f1l8o709e3
NDF,US,other,FR,IT,x3spsapn7j
NDF,US,other,FR,IT,vhoxz0h2ao
NDF,US,other,FR,IT,omyg8yj98p
NDF,US,other,FR,IT,jr5kizw8pd
NDF,US,other,FR,IT,t61wc7zss2
NDF,US,other,FR,IT,gx461lsdwp
NDF,US,other,FR,IT,ibcqoa8jc7
NDF,US,other,FR,IT,9cp170uevm
NDF,US,other,FR,IT,62fggkqcpt
NDF,US,other,FR,IT,gmlpyfj635
NDF,US,other,FR,IT,chzt0wrtqi
NDF,US,other,FR,IT,5uknridt27
NDF,US,other,FR,IT,rbc87gih39
NDF,US,other,FR,IT,u0xjc67fmo
NDF,US,other,FR,IT,57eefxvy44
NDF,US,other,FR,IT,ss2134yei7
NDF,US,other,FR,IT,xaytghuahm
NDF,US,other,FR,IT,cw00ng7283
NDF,US,other,FR,IT,2pyf6ghdyr
NDF,US,other,FR,IT,dcstiy2oxi
NDF,US,other,FR,IT,g0ugek8d4u
NDF,US,other,FR,IT,g7196es7eh
NDF,US,other,FR,IT,221lqsumpo
NDF,US,other,FR,IT,tcrh4farz5
NDF,US,other,FR,IT,yff2nt89gv
NDF,US,other,FR,IT,8nnat8d1u9
NDF,US,other,FR,IT,7f9hs7d1u9
NDF,US,other,FR,IT,evb2kot9x3
NDF,US,other,FR,IT,7kfgibebfn
NDF,US,other,FR,IT,er0s7519q0
NDF,US,other,FR,IT,g41kwe0ubu
NDF,US,other,FR,IT,b6o3j31nq2
NDF,US,other,FR,IT,h8zq8doc6y
NDF,US,other,FR,IT,2ym267b2qs
NDF,US,other,FR,IT,2tca6hwhpi
NDF,US,other,FR,IT,fbqxvri344
NDF,US,other,FR,IT,civ4if0i3a
NDF,US,other,FR,IT,9x19akj4ym
NDF,US,other,FR,IT,bcann8170c
NDF,US,other,FR,IT,3biidj1m92
NDF,US,other,FR,IT,na2dlmzfty
NDF,US,other,FR,IT,as718vvwlz
NDF,US,other,FR,IT,10lgohmhrj
NDF,US,other,FR,IT,3khmxzl0rk
NDF,US,other,FR,IT,sbk2qoq0bz
NDF,US,other,FR,IT,1q136qfxh8
NDF,US,other,FR,IT,08i4r40l2m
NDF,US,other,FR,IT,6mzsrkghqo
NDF,US,other,FR,IT,242bj4cjb3
NDF,US,other,FR,IT,pjzpauc0ii
NDF,US,other,FR,IT,rj9b4qdn13
NDF,US,other,FR,IT,sx72n4504x
NDF,US,other,FR,IT,lcgr3zdoxr
NDF,US,other,FR,IT,dvwith4g1x
NDF,US,other,FR,IT,qqbxeqrhha
NDF,US,other,FR,IT,ro9ytvcqte
NDF,US,other,FR,IT,e2y1oyhzrv
NDF,US,other,FR,IT,2jgvulyngt
NDF,US,other,FR,IT,0vutj0hqic
NDF,US,other,FR,IT,lbkvi8dde2
NDF,US,other,FR,IT,fts4fahepv
NDF,US,other,FR,IT,6ajphy21ox
NDF,US,other,FR,IT,si8fjdj5f9
NDF,US,other,FR,IT,bt6m1f02z2
NDF,US,other,FR,IT,prs4j1zgx9
NDF,US,other,FR,IT,hb9yq3x5vn
NDF,US,other,FR,IT,burlf92l2i
NDF,US,other,FR,IT,7b14stu7ea
NDF,US,other,FR,IT,wdi5rmir09
NDF,US,other,FR,IT,52qe2r71hq
NDF,US,other,FR,IT,fzxldgbrz4
NDF,US,other,FR,IT,1z0604zzi0
NDF,US,other,FR,IT,zpb4z3h708
NDF,US,other,FR,IT,e3zxx2ubvw
NDF,US,other,FR,IT,2a3linkzo2
NDF,US,other,FR,IT,uyq1720ln7
NDF,US,other,FR,IT,d8w60gzx83
NDF,US,other,FR,IT,lyzlv4lx68
NDF,US,other,FR,IT,zbdsrypc6j
NDF,US,other,FR,IT,ev6jopdq2d
NDF,US,other,FR,IT,0uozh6mk1f
NDF,US,other,FR,IT,nba34k2pj9
NDF,US,other,FR,IT,k9nzhp33hu
NDF,US,other,FR,IT,pqpmw6rbyu
NDF,US,other,FR,IT,5lx8vuhr1k
NDF,US,other,FR,IT,zx5bi6hj4p
NDF,US,other,FR,IT,5ldnwp35hc
NDF,US,other,FR,IT,g3vdfwn9so
NDF,US,other,FR,IT,ydz7s7pntz
NDF,US,other,FR,IT,s862xhk80b
NDF,US,other,FR,IT,bhuwc4tcpz
NDF,US,other,FR,IT,69u1o9ea3q
NDF,US,other,FR,IT,o69qffb5bb
NDF,US,other,FR,IT,sd2fv2zdok
NDF,US,other,FR,IT,53tvtn46ra
NDF,US,other,FR,IT,a5d2qv206a
NDF,US,other,FR,IT,a7svu8p447
NDF,US,other,FR,IT,3tq99zl386
NDF,US,other,FR,IT,cekcmgw447
NDF,US,other,FR,IT,89gla8jwno
NDF,US,other,FR,IT,bq4k9ejknd
NDF,US,other,FR,IT,7l48zteohl
NDF,US,other,FR,IT,ab6up1yfqt
NDF,US,other,FR,IT,uxg9ic7cnk
NDF,US,other,FR,IT,fvh6wda8v0
NDF,US,other,FR,IT,3mpvkolagw
NDF,US,other,FR,IT,w6agsw7rcy
NDF,US,other,FR,IT,d0knt9depr
NDF,US,other,FR,IT,877nlpjezl
NDF,US,other,FR,IT,3zi7y3gpj8
NDF,US,other,FR,IT,sxknsk4bd7
NDF,US,other,FR,IT,zoy110g6p9
NDF,US,other,FR,IT,ijmcj5hxmj
NDF,US,other,FR,IT,bbe4ca24yj
NDF,US,other,FR,IT,y9qysxr3le
NDF,US,other,FR,IT,xdk4n2zgsx
NDF,US,other,FR,IT,2hww3nnppo
NDF,US,other,FR,IT,jwalytt3ms
NDF,US,other,FR,IT,2824pvp0vf
NDF,US,other,FR,IT,nvgconoatm
NDF,US,other,FR,IT,nly5n3e40h
NDF,US,other,FR,IT,j3jnj7jxx4
NDF,US,other,FR,IT,3q9i144s6t
NDF,US,other,FR,IT,via2mp3m6r
NDF,US,other,FR,IT,7mob9tiikc
NDF,US,other,FR,IT,26oc42zoto
NDF,US,other,FR,IT,ytijypeb1x
NDF,US,other,FR,IT,oirjeugw3u
NDF,US,other,FR,IT,wi5o346i4j
NDF,US,other,FR,IT,a3vu1v063u
NDF,US,other,FR,IT,tfmc5u87rx
NDF,US,other,FR,IT,08qxvgvbbt
NDF,US,other,FR,IT,tl8wyy066g
NDF,US,other,FR,IT,fot9csg1pd
NDF,US,other,FR,IT,3xeakmp5iw
NDF,US,other,FR,IT,qesvwp7dsk
NDF,US,other,FR,IT,sonj5bwfc2
NDF,US,other,FR,IT,txag42wf0q
NDF,US,other,FR,IT,zn5cnzif9s
NDF,US,other,FR,IT,keatgmzx8u
NDF,US,other,FR,IT,w4uhcsj0rg
NDF,US,other,FR,IT,osmlts2auv
NDF,US,other,FR,IT,xeqvtsyjx5
NDF,US,other,FR,IT,32bmy17oe2
NDF,US,other,FR,IT,av81qs2hke
NDF,US,other,FR,IT,r04adn2sdf
NDF,US,other,FR,IT,a11pcfqj3g
NDF,US,other,FR,IT,9xn5b1z5yi
NDF,US,other,FR,IT,uj0zcl4i0m
NDF,US,other,FR,IT,s137bya2up
NDF,US,other,FR,IT,egc7cml16c
NDF,US,other,FR,IT,gaotq1qh0e
NDF,US,other,FR,IT,mgq0ynzwy1
NDF,US,other,FR,IT,tnu19lsfe4
NDF,US,other,FR,IT,hn8izaef5g
NDF,US,other,FR,IT,y6iw0rtft2
NDF,US,other,FR,IT,l1xbq1ef03
NDF,US,other,FR,IT,bn7ldg423p
NDF,US,other,FR,IT,4yjrfydih7
NDF,US,other,FR,IT,bf89mti89l
NDF,US,other,FR,IT,hxlk8ezz8r
NDF,US,other,FR,IT,gmtt0u4o52
NDF,US,other,FR,IT,qbruvazwxb
NDF,US,other,FR,IT,t4gkfgkndb
NDF,US,other,FR,IT,rgupvmu49h
NDF,US,other,FR,IT,5j8zm5mvmn
NDF,US,other,FR,IT,2ndo9c7iw6
NDF,US,other,FR,IT,x5gbwxe302
NDF,US,other,FR,IT,h5v4c9v185
NDF,US,other,FR,IT,ck5j4bo06w
NDF,US,other,FR,IT,b0yel3r3wx
NDF,US,other,FR,IT,giem3f0c83
NDF,US,other,FR,IT,mfjyqzqgr9
NDF,US,other,FR,IT,kgil2rr2dz
NDF,US,other,FR,IT,l08tohfzg6
NDF,US,other,FR,IT,gz4h1ezdrh
NDF,US,other,FR,IT,b5ks8mkazo
NDF,US,other,FR,IT,f31qw9k879
NDF,US,other,FR,IT,tdy2itqkly
NDF,US,other,FR,IT,5dbkmrfw6i
NDF,US,other,FR,IT,cw4uxrajcw
NDF,US,other,FR,IT,d32qmqirzm
NDF,US,other,FR,IT,alwft0mvaw
NDF,US,other,FR,IT,2i7qx2fleo
NDF,US,other,FR,IT,0uunyr61zj
NDF,US,other,FR,IT,wiufuf2bkb
NDF,US,other,FR,IT,5i2zwm8xor
NDF,US,other,FR,IT,l8jf01co8o
NDF,US,other,FR,IT,mzl8afp2n3
NDF,US,other,FR,IT,76lywrtmim
NDF,US,other,FR,IT,3hlxalx4z3
NDF,US,other,FR,IT,5ncvr8n08f
NDF,US,other,FR,IT,ld4k37i9tj
NDF,US,other,FR,IT,ramd04zrn9
NDF,US,other,FR,IT,xg21xlgbhg
NDF,US,other,FR,IT,c84fl5ikka
NDF,US,other,FR,IT,wieoyug8ih
NDF,US,other,FR,IT,ig483bzvfb
NDF,US,other,FR,IT,bo6dl89r0l
NDF,US,other,FR,IT,koqcrktl0w
NDF,US,other,FR,IT,ljy07e9g8m
NDF,US,other,FR,IT,twjjm44qls
NDF,US,other,FR,IT,lhltqlar7g
NDF,US,other,FR,IT,6u0jy689vj
NDF,US,other,FR,IT,25n1s50wzx
NDF,US,other,FR,IT,34s5a8n3lh
NDF,US,other,FR,IT,xoij730ie9
NDF,US,other,FR,IT,wdc1mpkqf2
NDF,US,other,FR,IT,78xbe6dy9n
NDF,US,other,FR,IT,i4yw8q6s18
NDF,US,other,FR,IT,j9f7tcpvwt
NDF,US,other,FR,IT,oacnfa56qv
NDF,US,other,FR,IT,0nkuhtrtit
NDF,US,other,FR,IT,tr9va9yhr3
NDF,US,other,FR,IT,scsromcmzi
NDF,US,other,FR,IT,d34hu0p33e
NDF,US,other,FR,IT,v08kn6l1eb
NDF,US,other,FR,IT,bpt0u2vidp
NDF,US,other,FR,IT,p2gpq4ro25
NDF,US,other,FR,IT,s0nilpgmms
NDF,US,other,FR,IT,5klp29a2ul
NDF,US,other,FR,IT,qmyldvmrdz
NDF,US,other,FR,IT,q423fmq5kk
NDF,US,other,FR,IT,0f3y303udu
NDF,US,other,FR,IT,unczw1c8bu
NDF,US,other,FR,IT,iscpf48wv8
NDF,US,other,FR,IT,2x4c47ouv9
NDF,US,other,FR,IT,lxc7r7op9r
NDF,US,other,FR,IT,n91z05a7n3
NDF,US,other,FR,IT,p57o7abdwj
NDF,US,other,FR,IT,1x17q2obs3
NDF,US,other,FR,IT,y0fpmk2wkz
NDF,US,other,FR,IT,puxgkzrsj1
NDF,US,other,FR,IT,gwo9ck0nqt
NDF,US,other,FR,IT,mwyddsf9zz
NDF,US,other,FR,IT,8l8ma8tarp
NDF,US,other,FR,IT,s0idkhg998
NDF,US,other,FR,IT,pnjmk2lslp
NDF,US,other,FR,IT,xng660ctfe
NDF,US,other,FR,IT,2gzt8j93o9
NDF,US,other,FR,IT,a406lc633x
NDF,US,other,FR,IT,ix1fbkp36e
NDF,US,other,FR,IT,pgrh78bjjz
NDF,US,other,FR,IT,o7w3uiyos3
NDF,US,other,FR,IT,deazn2edfr
NDF,US,other,FR,IT,x2o76ir088
NDF,US,other,FR,IT,12mhz9yhu8
NDF,US,other,FR,IT,ushsz8jlpf
NDF,US,other,FR,IT,ci9apxn1hp
NDF,US,other,FR,IT,ya46b86aln
NDF,US,other,FR,IT,8lijl55ose
NDF,US,other,FR,IT,f8mkik4rgz
NDF,US,other,FR,IT,1zdbftkl4q
NDF,US,other,FR,IT,w4flf2go4q
NDF,US,other,FR,IT,zn2kv36dr3
NDF,US,other,FR,IT,19553rmtd9
NDF,US,other,FR,IT,c7dm8ekxia
NDF,US,other,FR,IT,ymf0sklyxa
NDF,US,other,FR,IT,iwsvz2inzf
NDF,US,other,FR,IT,6qsv1nvw71
NDF,US,other,FR,IT,6ppvwel2kn
NDF,US,other,FR,IT,qneyxzy77o
NDF,US,other,FR,IT,q2u5prm9uf
NDF,US,other,FR,IT,1s20a0m3x2
NDF,US,other,FR,IT,9ksyknyfq3
NDF,US,other,FR,IT,3rxlxbakf2
NDF,US,other,FR,IT,2vclzv8r78
NDF,US,other,FR,IT,tiuh03jyvd
NDF,US,other,FR,IT,ee45fvzopl
NDF,US,other,FR,IT,rq471w6o45
NDF,US,other,FR,IT,2qhizjpulr
NDF,US,other,FR,IT,yssmxavswn
NDF,US,other,FR,IT,xe09bc8akk
NDF,US,other,FR,IT,8ptbwp22q3
NDF,US,other,FR,IT,4i01gzxnmr
NDF,US,other,FR,IT,99482k6pb5
NDF,US,other,FR,IT,lx75fwkg64
NDF,US,other,FR,IT,zhrap584vj
NDF,US,other,FR,IT,4qgj9xcaz9
NDF,US,other,FR,IT,4qc5vdsay9
NDF,US,other,FR,IT,wzlao3eh1z
NDF,US,other,FR,IT,cz75vdztko
NDF,US,other,FR,IT,09ybwrxb4s
NDF,US,other,FR,IT,pc7hmghrvw
NDF,US,other,FR,IT,2d9ue1c683
NDF,US,other,FR,IT,3mkwy70gom
NDF,US,other,FR,IT,fy6eza6be4
NDF,US,other,FR,IT,1326c4p41f
NDF,US,other,FR,IT,tc7mboaqts
NDF,US,other,FR,IT,6oklygb1ti
NDF,US,other,FR,IT,lqj6aw8cg8
NDF,US,other,FR,IT,l886lu99nk
NDF,US,other,FR,IT,9rr0n9p6ls
NDF,US,other,FR,IT,x1ar3ziz29
NDF,US,other,FR,IT,rcelkdf6my
NDF,US,other,FR,IT,glagwvfyi1
NDF,US,other,FR,IT,l3a2ddlx6i
NDF,US,other,FR,IT,6dqxx0vqum
NDF,US,other,FR,IT,i233wge9xm
NDF,US,other,FR,IT,3udghvnze4
NDF,US,other,FR,IT,w2o6q2k640
NDF,US,other,FR,IT,pi2ftz03cp
NDF,US,other,FR,IT,t9r7rzkxb0
NDF,US,other,FR,IT,edr86tnqa4
NDF,US,other,FR,IT,bx8j993uyl
NDF,US,other,FR,IT,lv43r4tukv
NDF,US,other,FR,IT,86yl84yzom
NDF,US,other,FR,IT,oolnqu4iff
NDF,US,other,FR,IT,yiuix9q5c6
NDF,US,other,FR,IT,siqz5tn1tv
NDF,US,other,FR,IT,0i18oje3ht
NDF,US,other,FR,IT,yacc6okgqq
NDF,US,other,FR,IT,rfp5vkw65d
NDF,US,other,FR,IT,pnbak47olp
NDF,US,other,FR,IT,6bx1xq32mm
NDF,US,other,FR,IT,gowsb30khj
NDF,US,other,FR,IT,8pbhf9nkqn
NDF,US,other,FR,IT,ni1r1nhdnr
NDF,US,other,FR,IT,xg59s4ofv0
NDF,US,other,FR,IT,75mskdhubh
NDF,US,other,FR,IT,agorchnef5
NDF,US,other,FR,IT,ip9ggf8u0f
NDF,US,other,FR,IT,t60s3gqck1
NDF,US,other,FR,IT,xdx4reme3d
NDF,US,other,FR,IT,37x3nq8hqi
NDF,US,other,FR,IT,8langaj8tt
NDF,US,other,FR,IT,5r8ms08pto
NDF,US,other,FR,IT,7zqc4kp98p
NDF,US,other,FR,IT,mupgb3hklc
NDF,US,other,FR,IT,owt45vojes
NDF,US,other,FR,IT,hdg69wif08
NDF,US,other,FR,IT,c42r7xua3n
NDF,US,other,FR,IT,2t6bf7h70p
NDF,US,other,FR,IT,ct9pfj9ddw
NDF,US,other,FR,IT,dn7ty60l6f
NDF,US,other,FR,IT,12u458fv4s
NDF,US,other,FR,IT,0yska0xicf
NDF,US,other,FR,IT,b7qddtxz0i
NDF,US,other,FR,IT,1coi3z1dmm
NDF,US,other,FR,IT,6cei8yihap
NDF,US,other,FR,IT,rhln688b0p
NDF,US,other,FR,IT,cxaf0azw1b
NDF,US,other,FR,IT,dt4mmswx54
NDF,US,other,FR,IT,66ea4y9ca7
NDF,US,other,FR,IT,4662042k1b
NDF,US,other,FR,IT,8ss5uejq9o
NDF,US,other,FR,IT,cc7ju5twl0
NDF,US,other,FR,IT,ltad3kic4a
NDF,US,other,FR,IT,r2i26jshjg
NDF,US,other,FR,IT,gjtz1elfvi
NDF,US,other,FR,IT,pwog1ol5l9
NDF,US,other,FR,IT,1elxw9z9iq
NDF,US,other,FR,IT,sn8pmpq2s5
NDF,US,other,FR,IT,qcynwm5vg1
NDF,US,other,FR,IT,shxv4v5nir
NDF,US,other,FR,IT,k8nnl2dlia
NDF,US,other,FR,IT,d4nfo84l9g
NDF,US,other,FR,IT,txh23dldrg
NDF,US,other,FR,IT,erip6cfbh9
NDF,US,other,FR,IT,42s8nezvme
NDF,US,other,FR,IT,e7lwix7xv8
NDF,US,other,FR,IT,e863xe109q
NDF,US,other,FR,IT,5k6t9x6hps
NDF,US,other,FR,IT,99sntzoinj
NDF,US,other,FR,IT,gqr1cx8xtm
NDF,US,other,FR,IT,2xfdvrieb8
NDF,US,other,FR,IT,1dr8oljs2o
NDF,US,other,FR,IT,an9fayvtk2
NDF,US,other,FR,IT,g9vaawe7k3
NDF,US,other,FR,IT,9sh3vcqncy
NDF,US,other,FR,IT,6ggm6hwvtk
NDF,US,other,FR,IT,189gjldh1t
NDF,US,other,FR,IT,6dcqnuu2bh
NDF,US,other,FR,IT,zai4a8ltoy
NDF,US,other,FR,IT,6mgte432tp
NDF,US,other,FR,IT,bysdqdsy93
NDF,US,other,FR,IT,1qb3nmmo9g
NDF,US,other,FR,IT,pl8trm9lc4
NDF,US,other,FR,IT,h45ym37k71
NDF,US,other,FR,IT,zrvs0v7bpu
NDF,US,other,FR,IT,qr5kdwnopv
NDF,US,other,FR,IT,g107acpj73
NDF,US,other,FR,IT,06kswxm7rw
NDF,US,other,FR,IT,tggl4kdrlf
NDF,US,other,FR,IT,vouv31w1o3
NDF,US,other,FR,IT,hapdjt5tcn
NDF,US,other,FR,IT,s03n64xaco
NDF,US,other,FR,IT,3x813f8x8a
NDF,US,other,FR,IT,rac2nsx4qm
NDF,US,other,FR,IT,5xd6zagiib
NDF,US,other,FR,IT,7crv7gna0w
NDF,US,other,FR,IT,taa0iri7v7
NDF,US,other,FR,IT,qkqwh1goiv
NDF,US,other,FR,IT,row6hzpx4z
NDF,US,other,FR,IT,hd6xo9ibyr
NDF,US,other,FR,IT,cxfyan9ysz
NDF,US,other,FR,IT,x5k55dam6o
NDF,US,other,FR,IT,sv9ztn6i92
NDF,US,other,FR,IT,rphbbrfb63
NDF,US,other,FR,IT,odzfdcykt7
NDF,US,other,FR,IT,6nl8d5blvw
NDF,US,other,FR,IT,geg5wwthas
NDF,US,other,FR,IT,dlqh8emjjd
NDF,US,other,FR,IT,r0ngocdf4h
NDF,US,other,FR,IT,s8zysy8hmc
NDF,US,other,FR,IT,r3d9fd9ui5
NDF,US,other,FR,IT,umivdmcmi5
NDF,US,other,FR,IT,r13x5kwcqt
NDF,US,other,FR,IT,gtgz136rdr
NDF,US,other,FR,IT,objpn9m4zy
NDF,US,other,FR,IT,im0sf3hgek
NDF,US,other,FR,IT,usbpy26dcc
NDF,US,other,FR,IT,5s73xx6dxf
NDF,US,other,FR,IT,erkpm7k644
NDF,US,other,FR,IT,tnl3rrscgs
NDF,US,other,FR,IT,2vvx1cjp69
NDF,US,other,FR,IT,txukj3hrdj
NDF,US,other,FR,IT,nmxrqibbwz
NDF,US,other,FR,IT,o9qh7rrlte
NDF,US,other,FR,IT,kdpgr0ilp9
NDF,US,other,FR,IT,rp7wqqxopu
NDF,US,other,FR,IT,0qu1dpe20f
NDF,US,other,FR,IT,lgsyvzrnfs
NDF,US,other,FR,IT,e5gu0sd7ma
NDF,US,other,FR,IT,k2z08zih01
NDF,US,other,FR,IT,0eq949h9fd
NDF,US,other,FR,IT,wkra0gfk3n
NDF,US,other,FR,IT,owh74qhtcg
NDF,US,other,FR,IT,lsxyr88la2
NDF,US,other,FR,IT,ddnfe1fvzc
NDF,US,other,FR,IT,97j7lj42gz
NDF,US,other,FR,IT,pslvtjxltj
NDF,US,other,FR,IT,ckdu6jmwy0
NDF,US,other,FR,IT,vjphsce55n
NDF,US,other,FR,IT,r4m9mybol2
NDF,US,other,FR,IT,2ngz6d6njt
NDF,US,other,FR,IT,br3aaus4ri
NDF,US,other,FR,IT,3hbwejhdiy
NDF,US,other,FR,IT,8z2z99wb13
NDF,US,other,FR,IT,73mx6oyr67
NDF,US,other,FR,IT,8wbtujrz0a
NDF,US,other,FR,IT,j4wbhk4w60
NDF,US,other,FR,IT,ynn3x0yxf6
NDF,US,other,FR,IT,x76ab2k2uk
NDF,US,other,FR,IT,g0x21iv13t
NDF,US,other,FR,IT,3qo4wkiu77
NDF,US,other,FR,IT,pe6uabavdt
NDF,US,other,FR,IT,8wc38rpyyn
NDF,US,other,FR,IT,s79xoblvzk
NDF,US,other,FR,IT,2exg4u0067
NDF,US,other,FR,IT,2lx1i0kg0q
NDF,US,other,FR,IT,u9wxepzvlh
NDF,US,other,FR,IT,mfgbnvhfh3
NDF,US,other,FR,IT,vbisek663a
NDF,US,other,FR,IT,xi2flm4e3g
NDF,US,other,FR,IT,kel4ssgo84
NDF,US,other,FR,IT,8yp9dngtcr
NDF,US,other,FR,IT,t6khtiwybd
NDF,US,other,FR,IT,w898v3nn25
NDF,US,other,FR,IT,1pdw9ywm1o
NDF,US,other,FR,IT,jxnimqo36j
NDF,US,other,FR,IT,7fx79y2mln
NDF,US,other,FR,IT,1t5dlst6rj
NDF,US,other,FR,IT,yv5uqenldi
NDF,US,other,FR,IT,r7ggqhwo7k
NDF,US,other,FR,IT,zi4r3xhw6z
NDF,US,other,FR,IT,bydwug2f23
NDF,US,other,FR,IT,yk0zbz506r
NDF,US,other,FR,IT,m65faj2hr8
NDF,US,other,FR,IT,n0ek2m3f64
NDF,US,other,FR,IT,qzognvjhrb
NDF,US,other,FR,IT,z4po9ed1mr
NDF,US,other,FR,IT,q6zv3cctjd
NDF,US,other,FR,IT,r25bsb39k4
NDF,US,other,FR,IT,9kr29e58b2
NDF,US,other,FR,IT,mo9p4z5t7g
NDF,US,other,FR,IT,nhr7b7r83k
NDF,US,other,FR,IT,qa1aajxm5b
NDF,US,other,FR,IT,vzewf05hrh
NDF,US,other,FR,IT,fmk21bgldx
NDF,US,other,FR,IT,twurq4hywa
NDF,US,other,FR,IT,9j3puri978
NDF,US,other,FR,IT,9uo8d0nh7c
NDF,US,other,FR,IT,ifsv8orzmx
NDF,US,other,FR,IT,vsxcshvj25
NDF,US,other,FR,IT,exl1jqivx1
NDF,US,other,FR,IT,jbfbyb283v
NDF,US,other,FR,IT,b2wie0hu8z
NDF,US,other,FR,IT,mr1k2map1e
NDF,US,other,FR,IT,xwg6y3exly
NDF,US,other,FR,IT,ya06lswll4
NDF,US,other,FR,IT,w6qqqc991l
NDF,US,other,FR,IT,vgvcoh0fhd
NDF,US,other,FR,IT,nv1nd6t8ks
NDF,US,other,FR,IT,xrjtfe4q13
NDF,US,other,FR,IT,xv8p9dlp8t
NDF,US,other,FR,IT,d78360y7hd
NDF,US,other,FR,IT,mzyvu00f17
NDF,US,other,FR,IT,bvexzfvzj6
NDF,US,other,FR,IT,j35s066bic
NDF,US,other,FR,IT,4r0zbb6spb
NDF,US,other,FR,IT,x5elp2rx4q
NDF,US,other,FR,IT,o38dd81h4s
NDF,US,other,FR,IT,nfqvy0urpn
NDF,US,other,FR,IT,0qe1k8q5fl
NDF,US,other,FR,IT,e3gs3ueftc
NDF,US,other,FR,IT,8mm0kltl1k
NDF,US,other,FR,IT,fmmvbzlnek
NDF,US,other,FR,IT,oekehkzgcn
NDF,US,other,FR,IT,s6ce76tna7
NDF,US,other,FR,IT,ygxukzwhnd
NDF,US,other,FR,IT,zjpjlj5txh
NDF,US,other,FR,IT,hfy2oruy80
NDF,US,other,FR,IT,kgvi3g97oc
NDF,US,other,FR,IT,wtp6377xww
NDF,US,other,FR,IT,izgsl637vs
NDF,US,other,FR,IT,x1364g8m25
NDF,US,other,FR,IT,36lyzzk3l7
NDF,US,other,FR,IT,zse22honi6
NDF,US,other,FR,IT,g9jbw02fh6
NDF,US,other,FR,IT,90evoxeiid
NDF,US,other,FR,IT,mhkd052g6j
NDF,US,other,FR,IT,wv7n865huv
NDF,US,other,FR,IT,u7p59gtr45
NDF,US,other,FR,IT,mjttr680je
NDF,US,other,FR,IT,jpcszmi72h
NDF,US,other,FR,IT,hd4lvveaeh
NDF,US,other,FR,IT,52leq5a34v
NDF,US,other,FR,IT,niboy4rrtv
NDF,US,other,FR,IT,jsq0o8clmj
NDF,US,other,FR,IT,6xl7hfln9u
NDF,US,other,FR,IT,nd9pieiw9i
NDF,US,other,FR,IT,mdt5asyb8r
NDF,US,other,FR,IT,57ptryldht
NDF,US,other,FR,IT,4j4luyq00n
NDF,US,other,FR,IT,b1165ufis5
NDF,US,other,FR,IT,uv5n4zipwl
NDF,US,other,FR,IT,h2tlr9lg91
NDF,US,other,FR,IT,uemk5jeuxf
NDF,US,other,FR,IT,7kbdjmb9yg
NDF,US,other,FR,IT,tu6ybjaqmi
NDF,US,other,FR,IT,npdmycrkts
NDF,US,other,FR,IT,3bns5wtyor
NDF,US,other,FR,IT,dfv2wfoy5e
NDF,US,other,FR,IT,2y8hx04qum
NDF,US,other,FR,IT,lpg1p3dlfa
NDF,US,other,FR,IT,5go62zjlnx
NDF,US,other,FR,IT,o39o0ferhs
NDF,US,other,FR,IT,u0jh2aw807
NDF,US,other,FR,IT,2m7zee7y5a
NDF,US,other,FR,IT,q85k960k18
NDF,US,other,FR,IT,zedp3olo9z
NDF,US,other,FR,IT,dq9b9ia5da
NDF,US,other,FR,IT,41ek79lapr
NDF,US,other,FR,IT,rjp6e4khps
NDF,US,other,FR,IT,2qlaod0zus
NDF,US,other,FR,IT,t0kcltfam3
NDF,US,other,FR,IT,75h4kms22o
NDF,US,other,FR,IT,4ihbyqpktm
NDF,US,other,FR,IT,63rfz0i6qa
NDF,US,other,FR,IT,wnf773wmth
NDF,US,other,FR,IT,t95dcm30fn
NDF,US,other,FR,IT,7x8wodq253
NDF,US,other,FR,IT,ytp6d2w403
NDF,US,other,FR,IT,mxj252sci0
NDF,US,other,FR,IT,vv4ydz4kmg
NDF,US,other,FR,IT,42nzcrrake
NDF,US,other,FR,IT,0rpw85h1ge
NDF,US,other,FR,IT,xwwkc40bhs
